Item_name,Item_code,Outlet,Outlet_place,Outlet_type,Month,Year,Units,Katalog
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87060 MLINOVI,Srednje vel.prod.,11,2017,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87060 MLINOVI,Srednje vel.prod.,11,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87060 MLINOVI,Srednje vel.prod.,12,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87060 MLINOVI,Srednje vel.prod.,12,2018,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,1,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,1,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,2,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,2,2018,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,2,2019,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,3,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,3,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,3,2019,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,4,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,4,2018,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,5,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,5,2018,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,6,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,6,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,7,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,7,2018,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,8,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,8,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,9,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,9,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,10,2017,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,10,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,11,2017,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,11,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,12,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR 87055,Srednje vel.prod.,12,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,1,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,1,2019,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,2,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,2,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,2,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,3,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,3,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,3,2019,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,4,2017,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,4,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,5,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,5,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,6,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,6,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,7,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,7,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,8,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,8,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,9,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,9,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,10,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,10,2018,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,11,2017,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,11,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,12,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR GSM VARAŽDIN JELKOVEÈKA,Srednje vel.prod.,12,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,1,2018,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,1,2019,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,2,2017,114650,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,2,2018,71656,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,2,2019,71656,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,3,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,3,2018,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,3,2019,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,4,2017,157643,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,4,2018,85987,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,5,2017,71656,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,5,2018,71656,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,6,2017,143312,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,6,2018,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,7,2017,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,7,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,8,2017,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,8,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,9,2017,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,9,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,10,2017,94586,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,10,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,11,2017,71656,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,11,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,12,2017,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM ÈAKOVEC,Srednji supermarket,12,2018,52548,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,1,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,1,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,2,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,2,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,3,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,3,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,3,2019,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,4,2017,41401,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,4,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,5,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,5,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,6,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,6,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,7,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,7,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,8,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,8,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,9,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,10,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,10,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,11,2017,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,11,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,12,2017,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR VALPOVO,Srednji supermarket,12,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,1,2018,27070,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,1,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,2,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,2,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,2,2019,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,3,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,3,2018,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,3,2019,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,4,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,4,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,5,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,5,2018,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,6,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,6,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,7,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,7,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,8,2017,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,8,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,9,2017,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,9,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,10,2017,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,10,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,11,2017,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,11,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,12,2017,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM DUBRAVA,Srednji supermarket,12,2018,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,1,2018,71656,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,1,2019,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,2,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,2,2018,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,2,2019,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,3,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,3,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,3,2019,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,4,2017,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,4,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,5,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,5,2018,71656,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,6,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,6,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,7,2017,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,7,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,8,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,8,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,9,2017,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,9,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,10,2017,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,10,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,11,2017,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,11,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,12,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B PLETERNICA,Srednji supermarket,12,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,1,2018,85987,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,1,2019,0,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,2,2017,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,2,2018,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,2,2019,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,3,2017,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,3,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,3,2019,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,4,2017,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,4,2018,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,5,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,5,2018,85987,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,6,2017,45860,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,6,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,7,2017,71656,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,7,2018,71656,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,8,2017,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,8,2018,71656,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,9,2017,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,9,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,10,2017,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,10,2018,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,11,2017,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,11,2018,71656,1
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,12,2017,57325,0
Artikl_SM 40G,5977127,SPAR DOO,SUPERMARKET SPAR ZADAR CITY GALLER.,Srednji supermarket,12,2018,100318,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,1,2018,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,1,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,2,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,2,2018,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,2,2019,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,3,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,3,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,3,2019,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,4,2017,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,4,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,5,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,5,2018,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,6,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,6,2018,14331,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,7,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,7,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,8,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,8,2018,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,9,2017,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,9,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,10,2017,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,10,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,11,2017,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,11,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,12,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM - B KOPRIVNICA,Srednji supermarket,12,2018,42994,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,1,2017,0,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,1,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,1,2019,18153,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,2,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,2,2018,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,2,2019,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,3,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,3,2018,30573,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,3,2019,28662,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,4,2017,42994,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,4,2018,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,5,2017,28662,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,5,2018,57325,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,6,2017,14331,0
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,6,2018,0,1
Artikl_SM 40G,5977127,SPAR DOO,SPAR SM VARAŽDIN 2,Srednji supermarket,7,2017,28662,0
